,date,adjclose,open,high,low,volume,rsi,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,williamr,ichibaseline,ichiconversionline,ichilinea,ichilineb,ema200,volatility_bbm_3,ichiconversionline_3,volatility_bbh_3,volatility_bbl_3,volatility_kch_3,volatility_kcl_3,volatility_kcw_3,signal
1177,12/6/2017,1159,1150,1164,1150,4483,50.32266874,64.36781609,0.896895003,0.791612769,0.846305213,0.634857604,6.749083363,27.48815626,1136.25,1100.089939,1172.410061,6.364807189,1172.9,1115.3,5.034524954,-35.63218391,1150,1146.5,1208,1148.25,1457.05326,,,,,,,,0
1178,12/10/2017,1121,1182,1182,1121,1745,41.00801456,20.68965517,0.455868775,0.688913924,0.768835931,-2.432331115,2.945515715,30.83934063,1135.8,1099.11976,1172.48024,6.458925852,1178.666667,1114.266667,5.617258824,-79.31034483,1146,1146.5,1208,1146.25,1453.709447,,,,,,,,0
1179,12/11/2017,1120,1121,1121,1110,1550,40.79402102,19.54022989,0.445736701,0.59950016,0.693342284,-4.603910202,0.619149303,28.85540657,1136.05,1099.875562,1172.224438,6.368458869,1176.633333,1114.033333,5.465657742,-80.45977011,1146,1146.5,1208,1146.25,1450.388955,,,,,,,,0
1180,12/12/2017,1110,1130,1130,1106,5485,38.62347992,8.045977011,0.342966858,0.414857445,0.567757176,-7.102683146,-1.503698913,28.36986591,1135.85,1099.149728,1172.550272,6.462168856,1174.333333,1111.733333,5.476655682,-91.95402299,1140.5,1146.5,1208,1143.5,1447.002,,,,,,,,0
1181,12/13/2017,1115,1115,1120,1115,2622,40.33294712,13.79310345,0.368418076,0.385707212,0.466688272,-8.099299424,-2.000252153,26.53287932,1135.1,1097.354007,1172.845993,6.650690365,1171.7,1109.5,5.453270209,-86.20689655,1140.5,1148,1208,1144.25,1443.698498,,,,,,,,0
1182,12/14/2017,1115,1115,1118,1111,784,40.33294712,13.79310345,0.123188787,0.27819124,0.359585299,-8.588335384,-1.991430491,24.57959139,1132.45,1096.939579,1167.960421,6.271432912,1163.866667,1113.466667,4.426229508,-86.20689655,1140.5,1148,1193,1144.25,1440.427866,,,,,,,,0
1183,12/17/2017,1115,1105,1115,1105,1467,40.33294712,13.79310345,0.123188787,0.204931883,0.289610112,-8.714376656,-1.69397741,23.12163225,1130.65,1095.434804,1165.865196,6.229194814,1154.366667,1113.966667,3.562086701,-86.20689655,1140.5,1147.5,1190.5,1144,1437.189778,,,,,,,,0
1184,12/18/2017,1114,1115,1117,1110,1285,40.05427633,12.64367816,0.103107023,0.116494866,0.199872663,-8.697457617,-1.341646697,21.50946903,1129.15,1093.781794,1164.518206,6.264571768,1147.633333,1111.833333,3.168889413,-87.35632184,1140.5,1143.5,1182.5,1142,1433.973959,,,,,,,,0
1185,12/19/2017,1095,1110,1110,1095,1610,35.09303149,0,0,0.075431937,0.132286228,-10.58211958,-2.581046924,21.25852212,1127.8,1089.503264,1166.096736,6.791405595,1138.8,1108,2.741677052,-100,1142.5,1138.5,1182.5,1140.5,1430.601084,,,,,,,,0
1186,12/20/2017,1098,1100,1105,1098,2320,36.43188614,3.157894737,0.076913592,0.060006872,0.083977891,-11.29047551,-2.631522285,20.13266991,1126.75,1086.446774,1167.053226,7.153889625,1134.933333,1102.733333,2.877997914,-96.84210526,1142.5,1138.5,1182.5,1140.5,1427.29162,,,,,,,,0
1187,12/21/2017,1080,1090,1090,1077,2610,32.14718103,2.654867257,0,0.025637864,0.053692224,-13.50142589,-3.873978136,20.21940292,1125.5,1081.221337,1169.778663,7.86826531,1127.3,1095.3,2.879510483,-97.34513274,1133.5,1103.5,1175.5,1118.5,1423.835982,,,,,,,,0
1188,12/24/2017,1060,1090,1090,1060,2205,28.18127761,0,0,0.025637864,0.0370942,-16.91883787,-5.833112087,21.19746263,1123,1070.601527,1175.398473,9.331874134,1117.066667,1091.266667,2.336603774,-100,1125,1095,1167,1110,1420.215724,,,,,,,,0
1189,12/26/2017,1029,1047,1047,1019,6459,23.36895337,6.134969325,0,0,0.017091909,-22.30818842,-8.977970111,23.17771636,1117.7,1051.581621,1183.818379,11.83114945,1110.233333,1081.033333,2.665125194,-93.86503067,1104.5,1069.5,1146.5,1087,1416.32303,,,,,,,,0
1190,12/27/2017,1015,1009,1030,999,3690,21.57696348,8.743169399,0,0,0.008545955,-27.03889526,-10.96694156,23.95994473,1111.5,1032.527853,1190.472147,14.21001295,1100.866667,1070.266667,2.818804311,-91.2568306,1094.5,1058.5,1136.5,1076.5,1412.329766,,,,,,,,0
1191,12/28/2017,1034,1000,1040,999,4628,29.48040675,19.12568306,0.406742962,0.135580987,0.045193662,-27.53076924,-9.167052435,25.66395026,1106.2,1021.565255,1190.834745,15.30188838,1095.233333,1057.433333,3.511923196,-80.87431694,1094.5,1058,1136.5,1076.25,1408.565291,,,,,,,,0
1192,12/31/2017,833,885,885,833,3932,13.72360559,0,0,0.135580987,0.090387325,-49.52439152,-24.92853977,43.19755523,1091.35,946.1077541,1236.592246,26.61698739,1073.3,1026.5,4.457567387,-100,1011.5,975,1053.5,993.25,1402.838273,,,,,,,,0
1193,1/1/2018,876,849,890,840,2015,23.18272217,14.47811448,0.355481046,0.254074669,0.175078881,-58.72925651,-27.30672381,44.57779971,1077.65,907.5567609,1247.743239,31.56743639,1053,998.2,5.343213729,-85.52188552,1011.5,971.5,1053.5,991.5,1397.596101,,,,,,,,0
1194,1/2/2018,869,890,892,856,3225,22.74553341,12.54355401,0.339051149,0.231510732,0.207055463,-64.42078647,-26.39860302,43.72001974,1062.7,875.3179304,1250.08207,35.26528081,1031.766667,971.1666667,6.051125017,-87.45644599,1011.5,969,1053.5,990.25,1392.336438,,,,,,,,0
1195,1/3/2018,845,880,880,845,1160,21.26484187,4.210526316,0.283405595,0.325979263,0.270521555,-69.43170134,-25.12761431,42.84801776,1047.45,842.178984,1252.721016,39.19442761,1009.433333,944.8333333,6.611175548,-95.78947368,1011.5,961.5,1053.5,986.5,1386.890305,,,,,,,,0
1196,1/4/2018,846,832,846,830,3451,21.49416288,5.574912892,0.292023659,0.304826801,0.287438932,-71.07056345,-21.41318113,40.16321599,1032.45,814.7111886,1250.188811,42.17905205,984.3666667,917.9666667,6.980900648,-94.42508711,1010,960,1052,985,1381.508311,,,,,,,,0
1197,1/7/2018,876,860,889,860,2086,28.24607467,16.02787456,0.551541934,0.375657063,0.335487709,-67.11544185,-13.96644763,40.44689439,1018.3,798.5236591,1238.076341,43.16534241,965.2333333,895.6333333,7.480385483,-83.97212544,1010,938.5,1052,974.25,1376.478378,,,,,,,,0
1198,1/8/2018,882,893,895,875,1855,29.55108455,18.57142857,0.696991519,0.513519038,0.398000967,-62.05719873,-7.126563604,38.40220495,1006.35,784.2317657,1228.468234,44.14333667,945.6333333,878.0333333,7.413635533,-81.42857143,1010,935,1047.5,972.5,1371.558195,,,,,,,,0
1199,1/9/2018,898,898,900,880,2281,33.04799981,24.72727273,0.850984476,0.69983931,0.529671803,-55.25008746,-0.255561872,36.56198445,995.25,774.7769858,1215.723014,44.30505184,930.9333333,864.9333333,7.350211597,-75.27272727,1010,935,1027.5,972.5,1366.846173,,,,,,,,0
1200,1/10/2018,871,883,883,870,4240,30.31351475,15.76923077,0.85849569,0.802157228,0.671838525,-52.17973678,2.251831053,35.70578601,983.3,763.092734,1203.507266,44.78943679,915.1333333,852.7333333,7.059355909,-84.23076923,1010,865,1026,937.5,1361.912381,,,,,,,,0
1201,1/14/2018,856,885,885,854,992,28.88365103,10,0.784503011,0.831327725,0.777774754,-50.43530329,3.197011628,35.23520741,970.35,752.1929236,1188.507076,44.96461616,898.2,837.8,6.958525346,-90,1006,865,1025,935.5,1356.878426,,,,,,,,0
1202,1/16/2018,850,856,856,847,1845,28.30845071,9.216589862,0.754737507,0.799245402,0.810910119,-48.65062574,3.985351343,32.61168667,957.1,743.5529092,1170.647091,44.62377825,893.9666667,842.1666667,5.967283619,-90.78341014,1006,865,1024,935.5,1351.83486,,,,,,,,0
1203,1/17/2018,841,850,855,841,935,27.42616732,5.238095238,0.709081049,0.749440522,0.793337883,-47.21552458,4.336362006,30.750518,943.4,737.096922,1149.703078,43.7360776,888.0666667,843.4666667,5.151503484,-94.76190476,1006,865,1019.5,935.5,1346.751926,,,,,,,,0
1204,1/21/2018,845,841,857,841,1223,28.4928703,7.142857143,0.764280864,0.742699807,0.763795244,-44.61309601,5.551032463,29.2754662,929.95,735.1347285,1124.765271,41.89800989,883.6,843,4.702884281,-92.85714286,980,865,1015.5,922.5,1341.75937,,,,,,,,0
1205,1/22/2018,842,850,850,842,3095,28.15858276,17.14285714,0.746982131,0.740114681,0.744085003,-42.04566154,6.494773546,27.14791958,917.3,734.5114883,1100.088512,39.85359461,879.7,844.5,4.08305301,-82.85714286,980,870.5,1015.5,925.25,1336.78664,,,,,,,,0
1206,1/23/2018,835,845,850,835,2165,27.35220634,7.142857143,0.516615707,0.675959567,0.719591352,-40.01025841,6.824141339,25.93312762,904.15,738.1858171,1070.114183,36.71164804,879.5333333,844.5333333,4.06016782,-92.85714286,975,867.5,1010,921.25,1331.793738,,,,,,,,0
1207,1/24/2018,835,834,840,834,1232,27.35220634,7.142857143,0.516615707,0.593404515,0.669826255,-37.61515851,7.375392993,23.93981486,891.9,744.5379968,1039.262003,33.04451244,873.3666667,842.9666667,3.542435424,-92.85714286,974,867,1010,920.5,1326.850516,,,,,,,,0
1208,1/25/2018,846,835,850,834,2640,30.95566144,22.85714286,0.822429744,0.618553719,0.629305934,-33.8082954,8.945804878,23.14583337,881.2,754.6004739,1007.799526,28.7334376,868.9,839.3,3.465636342,-77.14285714,973.5,859.5,1010,916.5,1322.065934,,,,,,,,0
1209,1/28/2018,840,850,850,840,2100,30.07925215,14.28571429,0.74305093,0.694032127,0.63533012,-31.00828399,9.396653035,21.83125004,871.75,763.8576926,979.6423074,24.7530387,862.9666667,835.3666667,3.250245339,-85.71428571,973.5,859.5,1010,916.5,1317.269258,,,,,,,,0
1210,1/29/2018,845,856,856,835,1390,31.81177785,16.66666667,0.78295878,0.782813151,0.698466332,-27.75128143,10.12292447,21.74812503,863.25,777.2805287,949.2194713,19.91763019,860.8333333,831.6333333,3.450584945,-83.33333333,970,845.5,1010,907.75,1312.570062,,,,,,,,0
1211,1/31/2018,850,845,850,835,1002,33.58405111,24.24242424,1,0.842003237,0.772949505,-24.25875419,10.89236137,21.07331253,854.05,818.6072292,889.4927708,8.299928756,857.2333333,831.2333333,3.079717298,-75.75757576,967.5,845.5,1010,906.5,1307.967374,,,,,,,,0
1212,2/1/2018,855,855,865,855,280,35.39242992,31.81818182,1,0.927652927,0.850823105,-20.68963032,11.56918819,20.46598128,855.15,821.0485338,889.2514662,7.975551948,858.0666667,831.8666667,3.100714032,-68.18181818,960,849.5,1010,904.75,1303.460236,,,,,,,,0
1213,2/4/2018,866,841,871,841,1452,39.30766834,62.74509804,1,1,0.923218721,-16.4890106,12.61584633,21.41938315,854.65,821.5062223,887.7937777,7.756105469,861.0333333,831.6333333,3.473808586,-37.25490196,960,852.5,1010,906.25,1299.107398,,,,,,,,0
1214,2/5/2018,852,866,866,846,1580,36.29313991,35.29411765,0.747853456,0.915951152,0.947868026,-14.73329794,11.49724719,21.27744483,853.8,821.3063083,886.2936917,7.611546427,862.1333333,831.9333333,3.565385069,-64.70588235,938.5,852.5,1010,895.5,1294.658568,,,,,,,,0
1215,2/6/2018,855,855,855,846,850,37.40100622,56.75675676,0.840519579,0.862791012,0.926247388,-12.82235343,10.72655336,20.04970035,854.3,822.0565511,886.5434489,7.548507303,862.9666667,832.5666667,3.585892345,-43.24324324,935,852.5,1010,893.75,1290.283856,,,,,,,,0
1216,2/7/2018,831,840,848,830,1110,32.52764653,2.43902439,0.432893367,0.673755467,0.81749921,-13.85127196,7.758107865,20.54473032,853.55,819.9019689,887.1980311,7.884255438,862.9,831.9,3.658248761,-97.56097561,935,850.5,1010,892.75,1285.713868,,,,,,,,0
1217,2/8/2018,831,820,835,820,1783,32.52764653,21.56862745,0.432893367,0.568768771,0.70177175,-14.22061633,5.911010799,19.99025728,851.3,817.9407434,884.6592566,7.837250461,863.0333333,830.2333333,3.874168274,-78.43137255,860,845.5,1005,852.75,1281.189352,,,,,,,,0
1218,2/11/2018,820,830,830,820,2430,30.42064701,0,0.256655968,0.374147567,0.538890602,-15.34706141,3.827652571,19.09123156,848.2,815.3086638,881.0913362,7.755561482,860.4333333,828.8333333,3.7412684,-100,860,845.5,1005,852.75,1276.600403,,,,,,,,0
1219,2/12/2018,827,820,835,811,2000,33.3781065,26.66666667,0.504029051,0.397859462,0.446925267,-14.96912069,3.36447463,19.5821084,844.65,819.6438008,869.6561992,5.921079555,859.9333333,825.5333333,4.081955541,-73.33333333,855.5,841,1000.5,848.25,1272.126767,,,,,,,,0
1220,2/14/2018,840,830,840,825,1292,38.59788136,48.33333333,0.940630737,0.567105252,0.44637076,-12.89377598,4.351855472,19.12389756,843.1,821.1646404,865.0353596,5.203501265,858.3,825.1,3.944398242,-51.66666667,855.5,841,1000.5,848.25,1267.826998,,,,,,,,0
1221,2/15/2018,865,855,875,840,4204,47.17014566,84.375,1,0.814886596,0.59328377,-8.362827147,7.106243447,20.7115078,843.55,820.2478542,866.8521458,5.52478118,861.8,824.6,4.411764706,-15.625,855.5,843,1000.5,849.25,1263.818769,,,,,,,,0
1222,2/18/2018,854,880,880,850,3423,44.2433174,62.31884058,0.828749254,0.923126664,0.768372837,-6.246051973,7.378414897,21.64035702,843.75,820.1629273,867.3370727,5.591009832,864.1,822.9,4.884410196,-37.68115942,855.5,845.5,1000.5,850.5,1259.740971,,,,,,,,0
1223,2/20/2018,835,854,854,830,1062,39.66521565,34.7826087,0.551931066,0.793560107,0.843857789,-6.739490075,5.507981436,21.87632132,843.45,819.5797256,867.3202744,5.660151616,861.5333333,821.5333333,4.753228234,-65.2173913,855.5,845.5,1000.5,850.5,1255.514692,,,,,,,,0
1224,2/21/2018,840,840,840,831,445,41.38412932,42.02898551,0.654555849,0.678412056,0.798366276,-6.358669749,4.71104141,20.58868919,843.2,819.2951888,867.1048112,5.670021639,858.6666667,820.8666667,4.501250347,-57.97101449,855.5,845.5,1000.5,850.5,1251.380218,,,,,,,,0
1225,2/22/2018,828,845,845,828,2363,38.54582127,24.63768116,0.48509955,0.563862155,0.678611439,-7.271715703,3.038396365,20.22982027,842.5,817.692743,867.307257,5.888963087,857.6333333,818.2333333,4.702044713,-75.36231884,848,845.5,1000.5,846.75,1247.167479,,,,,,,,0
1226,2/25/2018,826,826,827,825,250,38.07709111,21.73913043,0.457114822,0.532256741,0.591510317,-7.945631036,1.891584825,18.50683824,842.05,816.402583,867.697417,6.091661308,855,818.8,4.325486916,-78.26086957,848,845.5,1000.5,846.75,1242.976758,,,,,,,,0
1227,2/26/2018,806,817,817,803,1713,33.66801322,3.896103896,0.193878413,0.378697595,0.491605497,-10.43758161,-0.4802926,18.95615442,840.6,810.6106686,870.5893314,7.135220423,852.9,816.9,4.31189364,-96.1038961,841.5,841.5,992.5,841.5,1238.628731,,,,,,,,0
1228,2/27/2018,803,815,840,790,2510,33.04981328,14.44444444,0.156969849,0.269321028,0.393425121,-12.23602691,-1.822990317,22.06053898,838.45,804.4236867,872.4763133,8.116480016,855.6666667,811.6666667,5.277888844,-85.55555556,835,835,986,835,1234.294116,,,,,,,,0
1229,2/28/2018,811,805,816,800,1544,36.4033211,23.33333333,0.357185264,0.236011175,0.294676599,-12.28838348,-1.500277515,21.45448508,837,800.9500347,873.0499653,8.614089683,853.3333333,810.9333333,5.095337286,-76.66666667,835,835,986,835,1230.082235,,,,,,,,0
1230,3/4/2018,787,795,795,766,1814,31.33279918,18.42105263,0.054458476,0.189537863,0.231623355,-14.68783041,-3.119779557,23.80903657,834.1,792.2292465,875.9707535,10.03974428,849.5,804.3,5.466199057,-81.57894737,823,823,948,823,1225.673456,,,,,,,,0
1231,3/5/2018,765,787,790,760,2209,27.54527899,4.166666667,0,0.13721458,0.187587872,-18.42848927,-5.48835073,24.42813291,829.85,779.0040562,880.6959438,12.25424927,840.1666667,795.9666667,5.402982642,-95.83333333,820,807,945,813.5,1221.089641,,,,,,,,0
1232,3/6/2018,780,755,808,755,3265,33.45196967,20,0.300979914,0.118479463,0.148410635,-18.89293269,-4.762235323,27.28531962,826.1,772.2524374,879.9475626,13.03657248,834.4333333,785.6333333,6.024443439,-80,817.5,800,937.5,808.75,1216.700689,,,,,,,,0
1233,3/7/2018,793,780,795,766,2718,38.15742728,30.4,0.540750083,0.280576666,0.178756903,-17.30309277,-2.537916321,27.45678766,822.45,770.0382647,874.8617353,12.7452697,829.4333333,779.6333333,6.189923765,-69.6,817.5,800,936.5,808.75,1212.484762,,,,,,,,0
1234,3/11/2018,780,793,793,778,408,35.45745732,20,0.403171062,0.41496702,0.27134105,-17.22115177,-1.964780255,26.21110889,818.85,765.1758908,872.5241092,13.10963161,824.7,773.7,6.381381381,-80,817.5,797.5,936,807.5,1208.181431,,,,,,,,0
1235,3/12/2018,757,778,790,757,2228,31.24505104,1.6,0.221569262,0.388496802,0.361346829,-19.29484313,-3.230777294,26.88999801,813.95,756.6037708,871.2962292,14.09084813,819.7333333,765.5333333,6.837966273,-98.4,817.5,797.5,936,807.5,1203.692063,,,,,,,,0
1236,3/13/2018,770,755,770,750,810,35.88170642,19.23076923,0.602393063,0.409044462,0.404169428,-18.80764597,-2.194864107,26.2009982,810.9,751.0705758,870.7294242,14.75630144,815.2666667,757.4666667,7.350260693,-80.76923077,815,795,930,805,1199.376719,,,,,,,,0
1237,3/14/2018,760,760,760,755,1950,33.98322324,10.52631579,0.465208027,0.42972345,0.409088238,-19.1175431,-2.003808985,25.08089838,807.35,744.369765,870.330235,15.60171796,809.3333333,753.3333333,7.167235495,-89.47368421,815,783,927.5,799,1195.004812,,,,,,,,0
1238,3/15/2018,750,765,765,750,1340,32.15126164,0,0.418705053,0.495435381,0.444734431,-19.97086597,-2.285705487,24.07280855,803.85,736.44592,871.25408,16.77031287,800.2333333,751.2333333,6.316603644,-100,815,779,920,797,1190.576903,,,,,,,,0
1239,3/18/2018,737,750,750,737,1703,29.89505345,0,0.221423071,0.368445384,0.431201405,-21.51215423,-3.061594997,22.96552769,799.35,726.9006384,871.7993616,18.12706865,793.1666667,744.7666667,6.294160995,-100,808.5,772.5,913.5,790.5,1186.0637,,,,,,,,0
1240,3/19/2018,740,736,740,726,1006,31.09671908,12.28070175,0.334657978,0.324928701,0.396269822,-21.7132386,-2.610143495,22.06897492,794.35,720.0337165,868.6662835,18.71121887,786.9333333,741.5333333,5.940594059,-87.71929825,803,767,886.5,785,1181.625255,,,,,,,,0
1241,3/20/2018,720,726,726,718,1620,27.68919643,1.639344262,0.013561574,0.189880874,0.294418319,-23.53835277,-3.54820613,22.06207743,787.1,713.4796224,860.7203776,18.7067406,779.7,738.7,5.400421496,-98.36065574,799,756.5,879,777.75,1177.031969,,,,,,,,0
1242,3/21/2018,709,710,710,707,753,26.00158894,1.834862385,0,0.116073184,0.210294253,-25.44118842,-4.360833426,21.15586969,779.85,705.4557126,854.2442874,19.07912737,767.4666667,736.4666667,4.122523161,-98.16513761,793.5,750,873.5,771.75,1172.374935,,,,,,,,0
1243,3/22/2018,698,704,734,695,3987,24.40005351,2.654867257,0,0.004520525,0.103491528,-27.35077385,-5.016335083,22.94028272,773,695.0359057,850.9640943,20.17182259,760.9,727.9,4.433100484,-97.34513274,787.5,742.5,797.5,765,1167.654786,,,,,,,,0
1244,3/26/2018,650,685,685,641,3125,18.92287378,5.389221557,0,0,0.040197903,-33.32898664,-8.795638301,26.34625445,763.5,674.9257374,852.0742626,23.20216441,751.3,712.5,5.301270665,-94.61077844,760.5,705.5,770.5,733,1162.503992,,,,,,,,0
1245,3/27/2018,705,637,705,605,5050,36.50945443,49.26108374,0.914322271,0.30477409,0.103098205,-30.52802298,-4.795739709,33.711629,757.35,670.479349,844.220651,22.94068818,748.3666667,696.1666667,7.227247554,-50.73891626,742.5,685,752.5,713.75,1157.951714,,,,,,,,0
1246,3/28/2018,690,715,725,676,4520,34.32280535,44.73684211,0.80063889,0.571653721,0.292142604,-29.50444259,-3.017727459,35.2404661,750.55,664.9568344,836.1431656,22.80811821,744.6333333,686.6333333,8.104709115,-55.26315789,742.5,685,752.5,713.75,1153.295478,,,,,,,,0
1247,3/29/2018,705,682,710,678,4376,38.30229553,53.19148936,1,0.904987054,0.593804955,-26.40161066,0.068083581,34.91641949,745.5,661.6894995,829.3105005,22.48437305,741.2666667,677.8666667,8.93503077,-46.80851064,742.5,677.5,752.5,710,1148.834826,,,,,,,,0
1248,4/1/2018,680,702,702,661,1393,34.54534239,40.54054054,0.806136985,0.868925292,0.781855355,-26.38232906,0.069892145,35.82477754,739.35,655.2684325,823.4315675,22.74472646,736.4666667,667.8666667,9.769760266,-59.45945946,729.5,672.5,752.5,701,1144.169803,,,,,,,,0
1249,4/2/2018,680,690,690,673,245,34.54534239,45.45454545,0.806136985,0.87075799,0.881556778,-25.71758304,0.587710534,33.94229979,732.8,651.7084468,813.8915532,22.13197413,730.8333333,661.4333333,9.96935453,-54.54545455,725,669.5,752.5,697.25,1139.551198,,,,,,,,0
1250,4/3/2018,675,670,680,670,710,33.77686745,43.75,0.766482812,0.792918927,0.844200736,-25.17855904,0.90138762,31.54806981,727.2,646.3851499,808.0148501,22.22630641,724.4,655.8,9.940588321,-56.25,725,669.5,752.5,697.25,1134.928798,,,,,,,,0
1251,4/4/2018,700,683,714,683,1883,40.86074059,59.375,1,0.857539932,0.840405616,-21.40642989,3.738813421,32.29326283,723.95,644.2569012,803.6430988,22.01618864,724.4666667,651.2666667,10.64159721,-40.625,722.5,669.5,745,696,1130.601148,,,,,,,,0
1252,4/5/2018,711,714,719,700,2893,43.71373454,73.10344828,1,0.922160937,0.857539932,-17.04776208,6.477984983,30.96393655,720.5,644.9447222,796.0552778,20.97301257,726.2,649.8,11.10465116,-26.89655172,722.5,665,745,693.75,1126.426013,,,,,,,,0
1253,4/8/2018,736,725,780,715,8285,49.65786832,74.85714286,1,1,0.926566956,-10.83565194,10.1520761,34.76754289,717.65,649.2913136,786.0086864,19.05070337,732.2666667,650.6666667,11.8010027,-25.14285714,722.5,692.5,742.5,707.5,1122.541177,,,,,,,,0
1254,4/9/2018,722,750,765,722,9241,46.68461037,66.85714286,0.903261478,0.967753826,0.963304921,-7.828868337,10.52708776,35.5907886,714.75,652.5764526,776.9235474,17.39728504,739.9333333,658.5333333,11.64132145,-33.14285714,710.5,720.5,742.5,715.5,1118.555692,,,,,,,,0
1255,4/10/2018,728,735,750,728,2290,48.11833684,70.28571429,0.949909492,0.95105699,0.972936939,-4.890132307,10.77265903,34.83170974,713.3,653.8421157,772.7578843,16.67121387,738.5,672.7,9.325396825,-29.71428571,706.5,720.5,742.5,713.5,1114.669566,,,,,,,,0
1256,4/11/2018,730,715,730,715,911,48.61437919,71.42857143,0.966048826,0.939739932,0.952850249,-2.515447341,10.5178752,32.84853877,711.3,657.1516852,765.4483148,15.22516936,737.9,678.9,8.328627894,-28.57142857,706.5,720.5,742.5,713.5,1110.842008,,,,,,,,0
1257,4/12/2018,732,744,745,732,1807,49.13807887,72.57142857,0.983088025,0.966348781,0.952381901,-0.5893578,9.955171792,31.06368489,709.9,659.5456556,760.2543444,14.18632044,739.8666667,684.6666667,7.749906402,-27.42857143,706.5,725,742.5,715.75,1107.072436,,,,,,,,0
